time,bus_voltage_V,current_mA,power_mW,State
12/26/2023 15:27,5.189,591,3380,charging
12/26/2023 15:27,5.197,506,3180,charging
12/26/2023 15:27,5.189,543,2780,charging
12/26/2023 15:27,5.189,602,3120,charging
12/26/2023 15:27,5.189,679,2780,charging
12/26/2023 15:27,5.181,537,2780,charging
12/26/2023 15:27,5.193,511,2660,charging
12/26/2023 15:27,5.185,541,2780,charging
12/26/2023 15:27,5.181,587,2780,charging
12/26/2023 15:27,5.197,699,3040,charging
12/26/2023 15:27,5.193,683,3760,charging
12/26/2023 15:27,5.185,539,2780,charging
12/26/2023 15:27,5.193,542,2820,charging
12/26/2023 15:27,5.197,575,3180,charging
12/26/2023 15:27,5.189,589,4100,charging
12/26/2023 15:27,5.193,543,3120,charging
12/26/2023 15:27,5.197,551,3240,charging
12/26/2023 15:27,5.189,637,3240,charging
12/26/2023 15:27,5.189,536,2620,charging
12/26/2023 15:27,5.189,599,4260,charging
12/26/2023 15:27,5.193,660,4220,charging
12/26/2023 15:27,5.197,513,2660,charging
12/26/2023 15:27,5.185,603,2780,charging
12/26/2023 15:27,5.201,592,2860,charging
12/26/2023 15:27,5.189,539,2780,charging
12/26/2023 15:27,5.189,573,4300,charging
12/26/2023 15:27,5.189,540,2820,charging
12/26/2023 15:27,5.189,687,3540,charging
12/26/2023 15:27,5.197,508,2580,charging
12/26/2023 15:27,5.189,638,4400,charging
12/26/2023 15:27,5.197,627,3240,charging
12/26/2023 15:27,5.193,615,3380,charging
12/26/2023 15:28,5.197,612,2940,charging
12/26/2023 15:28,5.189,848,3380,charging
12/26/2023 15:28,5.189,630,4560,charging
12/26/2023 15:28,5.193,557,3080,charging
12/26/2023 15:28,5.193,668,3040,charging
12/26/2023 15:28,5.189,696,2760,charging
12/26/2023 15:28,5.197,541,3240,charging
12/26/2023 15:28,5.189,638,3380,charging
12/26/2023 15:28,5.181,539,2720,charging
12/26/2023 15:28,5.197,506,2920,charging
12/26/2023 15:28,5.193,632,3600,charging
12/26/2023 15:28,5.193,538,2620,charging
12/26/2023 15:28,5.197,560,3680,charging
12/26/2023 15:28,5.193,679,3280,charging
12/26/2023 15:28,5.193,680,3540,charging
12/26/2023 15:28,5.197,509,2660,charging
12/26/2023 15:28,5.197,536,2860,charging
12/26/2023 15:28,5.193,730,3760,charging
12/26/2023 15:28,5.197,542,3300,charging
12/26/2023 15:28,5.189,627,2920,charging
12/26/2023 15:28,5.181,913,3120,charging
12/26/2023 15:28,5.189,712,3020,charging
12/26/2023 15:28,5.197,641,3120,charging
12/26/2023 15:28,5.197,522,2720,charging
12/26/2023 15:28,5.193,634,2780,charging
12/26/2023 15:28,5.189,538,2780,charging
12/26/2023 15:28,5.189,539,2780,charging
12/26/2023 15:28,5.197,588,3400,charging
12/26/2023 15:28,5.193,605,3340,charging
12/26/2023 15:28,5.177,564,2820,charging
12/26/2023 15:28,5.197,518,2680,charging
12/26/2023 15:28,5.189,539,2820,charging
12/26/2023 15:28,5.197,551,2860,charging
12/26/2023 15:28,5.193,739,2780,charging
12/26/2023 15:28,5.189,538,2940,charging
12/26/2023 15:28,5.193,535,2660,charging
12/26/2023 15:28,5.197,565,2560,charging
12/26/2023 15:28,5.197,510,2660,charging
12/26/2023 15:28,5.197,635,2860,charging
12/26/2023 15:28,5.185,535,2780,charging
12/26/2023 15:28,5.185,645,3960,charging
12/26/2023 15:28,5.193,689,3120,charging
12/26/2023 15:28,5.185,892,3900,charging
12/26/2023 15:28,5.197,534,3580,charging
12/26/2023 15:28,5.185,636,3400,charging
12/26/2023 15:28,5.193,538,2580,charging
12/26/2023 15:28,5.177,813,4040,charging
12/26/2023 15:28,5.197,562,3140,charging
12/26/2023 15:28,5.185,649,3380,charging
12/26/2023 15:28,5.189,741,2820,charging
12/26/2023 15:28,5.173,743,4400,charging
12/26/2023 15:28,5.197,554,3440,charging
12/26/2023 15:28,5.181,639,3340,charging
12/26/2023 15:28,5.181,778,3800,charging
12/26/2023 15:28,5.201,534,3140,charging
12/26/2023 15:28,5.193,695,2920,charging
12/26/2023 15:28,5.197,653,3300,charging
12/26/2023 15:28,5.197,655,3400,charging
12/26/2023 15:29,5.193,580,2580,charging
12/26/2023 15:29,5.185,519,2680,charging
12/26/2023 15:29,5.193,540,2680,charging
12/26/2023 15:29,5.197,633,3020,charging
12/26/2023 15:29,5.193,628,2920,charging
12/26/2023 15:29,5.189,807,3940,charging
12/26/2023 15:29,5.181,537,2780,charging
12/26/2023 15:29,5.201,568,3340,charging
12/26/2023 15:29,5.193,644,3380,charging
12/26/2023 15:29,5.193,537,2780,charging
12/26/2023 15:29,5.193,563,3580,charging
12/26/2023 15:29,5.189,592,3020,charging
12/26/2023 15:29,5.189,717,3540,charging
12/26/2023 15:29,5.177,543,2820,charging
12/26/2023 15:29,5.197,595,2860,charging
12/26/2023 15:29,5.185,543,2820,charging
12/26/2023 15:29,5.185,538,2820,charging
12/26/2023 15:29,5.193,714,3500,charging
12/26/2023 15:29,5.193,541,2820,charging
12/26/2023 15:29,5.189,631,3600,charging
12/26/2023 15:29,5.189,602,3900,charging
12/26/2023 15:29,5.193,520,2580,charging
12/26/2023 15:29,5.197,512,2660,charging
12/26/2023 15:29,5.197,591,3120,charging
12/26/2023 15:29,5.189,661,2820,charging
12/26/2023 15:29,5.197,503,2620,charging
12/26/2023 15:29,5.193,675,3380,charging
12/26/2023 15:29,5.189,901,2780,charging
12/26/2023 15:29,5.197,516,3300,charging
12/26/2023 15:29,5.193,593,3300,charging
12/26/2023 15:29,5.185,541,2820,charging
12/26/2023 15:29,5.193,523,2720,charging
12/26/2023 15:29,5.197,744,3140,charging
12/26/2023 15:29,5.185,653,3680,charging
12/26/2023 15:29,5.189,610,3580,charging
12/26/2023 15:29,5.193,539,2660,charging
12/26/2023 15:29,5.193,695,4840,charging
12/26/2023 15:29,5.189,514,2660,charging
12/26/2023 15:29,5.189,732,3800,charging
12/26/2023 15:29,5.189,735,3180,charging
12/26/2023 15:29,5.189,615,3540,charging
12/26/2023 15:29,5.197,576,2920,charging
12/26/2023 15:29,5.193,559,3380,charging
12/26/2023 15:29,5.189,861,2820,charging
12/26/2023 15:29,5.193,497,2680,charging
12/26/2023 15:29,5.197,574,2980,charging
12/26/2023 15:29,5.189,637,2780,charging
12/26/2023 15:29,5.197,534,2580,charging
12/26/2023 15:29,5.197,585,3020,charging
12/26/2023 15:29,5.193,565,3700,charging
12/26/2023 15:29,5.193,539,2820,charging
12/26/2023 15:29,5.197,604,3280,charging
12/26/2023 15:29,5.181,634,2780,charging
12/26/2023 15:29,5.197,697,3240,charging
12/26/2023 15:29,5.197,699,2920,charging
12/26/2023 15:29,5.197,519,2760,charging
12/26/2023 15:29,5.193,568,3580,charging
12/26/2023 15:29,5.197,654,4260,charging
12/26/2023 15:30,5.189,765,3080,charging
12/26/2023 15:30,5.193,568,2620,charging
12/26/2023 15:30,5.197,556,3080,charging
12/26/2023 15:30,5.197,590,3040,charging
12/26/2023 15:30,5.189,543,2780,charging
12/26/2023 15:30,5.193,627,2880,charging
12/26/2023 15:30,5.181,541,3340,charging
12/26/2023 15:30,5.189,813,3120,charging
12/26/2023 15:30,5.185,538,2820,charging
12/26/2023 15:30,5.185,651,3380,charging
12/26/2023 15:30,5.189,692,3580,charging
12/26/2023 15:30,5.189,541,2720,charging
12/26/2023 15:30,5.185,554,2820,charging
12/26/2023 15:30,5.193,529,2880,charging
12/26/2023 15:30,5.193,674,3240,charging
12/26/2023 15:30,5.189,654,3700,charging
12/26/2023 15:30,5.185,539,2780,charging
12/26/2023 15:30,5.197,492,3140,charging
12/26/2023 15:30,5.197,526,3760,charging
12/26/2023 15:30,5.185,541,2780,charging
12/26/2023 15:30,5.193,512,2660,charging
12/26/2023 15:30,5.189,656,4520,charging
12/26/2023 15:30,5.189,665,4780,charging
12/26/2023 15:30,5.197,575,3300,charging
12/26/2023 15:30,5.197,681,3140,charging
12/26/2023 15:30,5.189,541,2780,charging
12/26/2023 15:30,5.193,537,2780,charging
12/26/2023 15:30,5.189,552,2680,charging
12/26/2023 15:30,5.193,538,2780,charging
12/26/2023 15:30,5.193,548,2980,charging
12/26/2023 15:30,5.197,555,3540,charging
12/26/2023 15:30,5.189,576,3380,charging
12/26/2023 15:30,5.189,651,2780,charging
12/26/2023 15:30,5.185,541,2820,charging
12/26/2023 15:30,5.193,653,3700,charging
12/26/2023 15:30,5.189,539,2660,charging
12/26/2023 15:30,5.189,624,3220,charging
12/26/2023 15:30,5.193,914,2780,charging
12/26/2023 15:30,5.189,641,4660,charging
12/26/2023 15:30,5.189,870,3700,charging
12/26/2023 15:30,5.193,683,3540,charging
12/26/2023 15:30,5.181,570,2780,charging
12/26/2023 15:30,5.193,603,3300,charging
12/26/2023 15:30,5.181,809,4300,charging
12/26/2023 15:30,5.197,586,3480,charging
12/26/2023 15:30,5.185,807,4620,charging
12/26/2023 15:30,5.197,542,3220,charging
12/26/2023 15:30,5.185,511,2660,charging
12/26/2023 15:30,5.189,603,3680,charging
12/26/2023 15:30,5.189,694,3300,charging
12/26/2023 15:30,5.193,677,3500,charging
12/26/2023 15:30,5.185,538,3120,charging
12/26/2023 15:30,5.181,543,2720,charging
12/26/2023 15:30,5.185,841,3900,charging
12/26/2023 15:30,5.197,493,2560,charging
12/26/2023 15:30,5.189,779,3900,charging
12/26/2023 15:30,5.185,723,4320,charging
12/26/2023 15:30,5.185,684,3540,charging
12/26/2023 15:31,5.189,620,2820,charging
12/26/2023 15:31,5.177,716,3340,charging
12/26/2023 15:31,5.193,567,3380,charging
12/26/2023 15:31,5.197,541,2820,charging
12/26/2023 15:31,5.189,656,4520,charging
12/26/2023 15:31,5.189,544,3300,charging
12/26/2023 15:31,5.185,539,2980,charging
12/26/2023 15:31,5.193,671,4160,charging
12/26/2023 15:31,5.193,506,3080,charging
12/26/2023 15:31,5.197,562,3280,charging
12/26/2023 15:31,5.193,633,3280,charging
12/26/2023 15:31,5.181,536,2820,charging
12/26/2023 15:31,5.189,591,3180,charging
12/26/2023 15:31,5.193,528,2560,charging
12/26/2023 15:31,5.197,583,3240,charging
12/26/2023 15:31,5.181,645,2820,charging
12/26/2023 15:31,5.197,566,2920,charging
12/26/2023 15:31,5.193,566,2620,charging
12/26/2023 15:31,5.197,518,2680,charging
12/26/2023 15:31,5.189,653,3340,charging
12/26/2023 15:31,5.189,541,2780,charging
12/26/2023 15:31,5.197,657,2940,charging
12/26/2023 15:31,5.193,540,2820,charging
12/26/2023 15:31,5.193,538,3300,charging
12/26/2023 15:31,5.185,556,2680,charging
12/26/2023 15:31,5.197,525,2580,charging
12/26/2023 15:31,5.197,551,3380,charging
12/26/2023 15:31,5.189,595,3120,charging
12/26/2023 15:31,5.193,540,2820,charging
12/26/2023 15:31,5.193,688,3580,charging
12/26/2023 15:31,5.197,564,3380,charging
12/26/2023 15:31,5.193,516,2680,charging
12/26/2023 15:31,5.197,547,3500,charging
12/26/2023 15:31,5.197,533,3600,charging
12/26/2023 15:31,5.189,705,3280,charging
12/26/2023 15:31,5.189,714,2780,charging
12/26/2023 15:31,5.189,546,2860,charging
12/26/2023 15:31,5.189,535,2660,charging
12/26/2023 15:31,5.197,724,3020,charging
12/26/2023 15:31,5.189,591,4580,charging
12/26/2023 15:31,5.197,555,3680,charging
12/26/2023 15:31,5.193,660,4040,charging
12/26/2023 15:31,5.197,497,2880,charging
12/26/2023 15:31,5.197,588,2940,charging
12/26/2023 15:31,5.189,714,2780,charging
12/26/2023 15:31,5.193,584,3700,charging
12/26/2023 15:31,5.185,624,3300,charging
12/26/2023 15:31,5.185,658,2760,charging
12/26/2023 15:31,5.197,516,2680,charging
12/26/2023 15:31,5.189,538,2780,charging
12/26/2023 15:31,5.197,631,2780,charging
12/26/2023 15:31,5.189,822,3300,charging
12/26/2023 15:31,5.197,509,2820,charging
12/26/2023 15:31,5.197,541,2580,charging
12/26/2023 15:31,5.173,916,2860,charging
12/26/2023 15:31,5.181,545,2820,charging
12/26/2023 15:31,5.189,656,3220,charging
12/26/2023 15:31,5.197,539,2660,charging
12/26/2023 15:32,5.197,595,3040,charging
12/26/2023 15:32,5.197,597,3240,charging
12/26/2023 15:32,5.197,569,3140,charging
12/26/2023 15:32,5.193,650,2860,charging
12/26/2023 15:32,5.181,546,2720,charging
12/26/2023 15:32,5.193,644,3960,charging
12/26/2023 15:32,5.197,642,2820,charging
12/26/2023 15:32,5.189,696,3120,charging
12/26/2023 15:32,5.189,587,2820,charging
12/26/2023 15:32,5.189,652,3380,charging
12/26/2023 15:32,5.189,584,3140,charging
12/26/2023 15:32,5.201,608,3240,charging
12/26/2023 15:32,5.197,614,3340,charging
12/26/2023 15:32,5.193,649,4300,charging
12/26/2023 15:32,5.189,587,3960,charging
12/26/2023 15:32,5.193,531,2860,charging
12/26/2023 15:32,5.193,550,2860,charging
12/26/2023 15:32,5.189,618,3340,charging
12/26/2023 15:32,5.181,542,2780,charging
12/26/2023 15:32,5.193,615,3380,charging
12/26/2023 15:32,5.193,630,3300,charging
12/26/2023 15:32,5.197,536,3740,charging
12/26/2023 15:32,5.197,599,3300,charging
12/26/2023 15:32,5.189,848,2780,charging
12/26/2023 15:32,5.197,527,2680,charging
12/26/2023 15:32,5.197,633,3020,charging
12/26/2023 15:32,5.197,501,2860,charging
12/26/2023 15:32,5.197,615,3140,charging
12/26/2023 15:32,5.193,636,3300,charging
12/26/2023 15:32,5.185,581,2620,charging
12/26/2023 15:32,5.197,502,3040,charging
12/26/2023 15:32,5.197,593,3380,charging
12/26/2023 15:32,5.197,585,3240,charging
12/26/2023 15:32,5.185,539,2780,charging
12/26/2023 15:32,5.197,632,3380,charging
12/26/2023 15:32,5.197,491,2560,charging
12/26/2023 15:32,5.185,537,2820,charging
12/26/2023 15:32,5.197,494,2780,charging
12/26/2023 15:32,5.185,932,3240,charging
12/26/2023 15:32,5.181,536,3080,charging
12/26/2023 15:32,5.197,513,2940,charging
12/26/2023 15:32,5.197,586,2780,charging
12/26/2023 15:32,5.197,500,2880,charging
12/26/2023 15:32,5.185,644,3300,charging
12/26/2023 15:32,5.193,639,3340,charging
12/26/2023 15:32,5.169,884,4360,charging
12/26/2023 15:32,5.197,537,2880,charging
12/26/2023 15:32,5.197,605,3140,charging
12/26/2023 15:32,5.181,533,2780,charging
12/26/2023 15:32,5.197,604,3380,charging
12/26/2023 15:32,5.197,615,2880,charging
12/26/2023 15:32,5.189,728,3340,charging
12/26/2023 15:32,5.189,565,3300,charging
12/26/2023 15:32,5.177,709,4360,charging
12/26/2023 15:32,5.197,679,3540,charging
12/26/2023 15:32,5.181,649,3540,charging
12/26/2023 15:32,5.181,552,3080,charging
12/26/2023 15:32,5.181,662,3700,charging
12/26/2023 15:32,5.197,561,3220,charging
12/26/2023 15:33,5.181,780,3900,charging
12/26/2023 15:33,5.189,560,2780,charging
12/26/2023 15:33,5.177,785,4060,charging
12/26/2023 15:33,5.197,517,3020,charging
12/26/2023 15:33,5.197,599,2920,charging
12/26/2023 15:33,5.197,493,2760,charging
12/26/2023 15:33,5.201,644,2880,charging
12/26/2023 15:33,5.197,653,4220,charging
12/26/2023 15:33,5.185,537,2780,charging
12/26/2023 15:33,5.189,574,2780,charging
12/26/2023 15:33,5.197,528,2560,charging
12/26/2023 15:33,5.189,539,2780,charging
12/26/2023 15:33,5.197,540,2780,charging
12/26/2023 15:33,5.197,593,2880,charging
12/26/2023 15:33,5.197,562,2920,charging
12/26/2023 15:33,5.197,591,3380,charging
12/26/2023 15:33,5.197,603,2980,charging
12/26/2023 15:33,5.189,609,3140,charging
12/26/2023 15:33,5.189,658,3380,charging
12/26/2023 15:33,5.177,538,2780,charging
12/26/2023 15:33,5.193,544,2780,charging
12/26/2023 15:33,5.197,651,3380,charging
12/26/2023 15:33,5.189,661,3300,charging
12/26/2023 15:33,5.177,654,2860,charging
12/26/2023 15:33,5.181,538,2780,charging
12/26/2023 15:33,5.189,603,2760,charging
12/26/2023 15:33,5.197,541,3120,charging
12/26/2023 15:33,5.197,587,3140,charging
12/26/2023 15:33,5.185,836,4320,charging
12/26/2023 15:33,5.181,541,2820,charging
12/26/2023 15:33,5.189,539,2820,charging
12/26/2023 15:33,5.197,497,2860,charging
12/26/2023 15:33,5.189,772,3300,charging
12/26/2023 15:33,5.197,561,2920,charging
12/26/2023 15:33,5.197,577,3380,charging
12/26/2023 15:33,5.185,757,3940,charging
12/26/2023 15:33,5.197,529,2760,charging
12/26/2023 15:33,5.193,610,3380,charging
12/26/2023 15:33,5.193,816,4060,charging
12/26/2023 15:33,5.181,539,2780,charging
12/26/2023 15:33,5.197,512,3020,charging
12/26/2023 15:33,5.197,642,3680,charging
12/26/2023 15:33,5.201,499,2560,charging
12/26/2023 15:33,5.189,616,3840,charging
12/26/2023 15:33,5.181,540,2780,charging
12/26/2023 15:33,5.197,597,3120,charging
12/26/2023 15:33,5.185,691,3440,charging
12/26/2023 15:33,5.181,525,2720,charging
12/26/2023 15:33,5.189,579,2980,charging
12/26/2023 15:33,5.197,575,3700,charging
12/26/2023 15:33,5.189,883,3580,charging
12/26/2023 15:33,5.185,539,2820,charging
12/26/2023 15:33,5.197,655,3040,charging
12/26/2023 15:33,5.185,667,2820,charging
12/26/2023 15:33,5.193,539,2660,charging
12/26/2023 15:33,5.197,540,3540,charging
12/26/2023 15:33,5.193,539,3380,charging
12/26/2023 15:33,5.189,614,3180,charging
12/26/2023 15:34,5.189,536,2780,charging
12/26/2023 15:34,5.197,537,2760,charging
12/26/2023 15:34,5.197,491,2820,charging
12/26/2023 15:34,5.197,563,2780,charging
12/26/2023 15:34,5.189,767,2780,charging
12/26/2023 15:34,5.197,509,2980,charging
12/26/2023 15:34,5.185,540,2820,charging
12/26/2023 15:34,5.189,541,2780,charging
12/26/2023 15:34,5.189,601,3240,charging
12/26/2023 15:34,5.185,539,2940,charging
12/26/2023 15:34,5.193,536,3400,charging
12/26/2023 15:34,5.181,581,2820,charging
12/26/2023 15:34,5.185,539,2780,charging
12/26/2023 15:34,5.197,543,2820,charging
12/26/2023 15:34,5.185,655,5020,charging
12/26/2023 15:34,5.197,558,3020,charging
12/26/2023 15:34,5.177,584,2760,charging
12/26/2023 15:34,5.197,538,2660,charging
12/26/2023 15:34,5.197,502,3140,charging
12/26/2023 15:34,5.189,577,3380,charging
12/26/2023 15:34,5.181,536,2780,charging
12/26/2023 15:34,5.197,498,3240,charging
12/26/2023 15:34,5.193,491,3080,charging
12/26/2023 15:34,5.193,760,3380,charging
12/26/2023 15:34,5.185,542,2820,charging
12/26/2023 15:34,5.189,654,4400,charging
12/26/2023 15:34,5.173,633,3700,charging
12/26/2023 15:34,5.193,599,2860,charging
12/26/2023 15:34,5.193,625,2780,charging
12/26/2023 15:34,5.197,517,2680,charging
12/26/2023 15:34,5.197,525,2780,charging
12/26/2023 15:34,5.185,871,3580,charging
12/26/2023 15:34,5.193,635,3140,charging
12/26/2023 15:34,5.185,694,2780,charging
12/26/2023 15:34,5.181,540,2660,charging
12/26/2023 15:34,5.193,539,3380,charging
12/26/2023 15:34,5.193,513,2660,charging
12/26/2023 15:34,5.197,623,2880,charging
12/26/2023 15:34,5.181,531,2920,charging
12/26/2023 15:34,5.193,540,2580,charging
12/26/2023 15:34,5.197,609,2780,charging
12/26/2023 15:34,5.189,597,3900,charging
12/26/2023 15:34,5.193,509,2660,charging
12/26/2023 15:34,5.189,613,3180,charging
12/26/2023 15:34,5.185,876,4400,charging
12/26/2023 15:34,5.197,556,2920,charging
12/26/2023 15:34,5.177,866,3800,charging
12/26/2023 15:34,5.189,539,2820,charging
12/26/2023 15:34,5.189,657,4720,charging
12/26/2023 15:34,5.189,748,2820,charging
12/26/2023 15:34,5.189,652,3380,charging
12/26/2023 15:34,5.197,675,3480,charging
12/26/2023 15:34,5.185,759,3940,charging
12/26/2023 15:34,5.189,651,3400,charging
12/26/2023 15:34,5.181,641,3440,charging
12/26/2023 15:34,5.193,769,4820,charging
12/26/2023 15:34,5.177,780,4460,charging
12/26/2023 15:34,5.197,503,2780,charging
12/26/2023 15:35,5.177,753,4120,charging
12/26/2023 15:35,5.193,784,4060,charging
12/26/2023 15:35,5.173,654,3380,charging
12/26/2023 15:35,5.197,639,3400,charging
12/26/2023 15:35,5.173,660,3940,charging
12/26/2023 15:35,5.181,665,3400,charging
12/26/2023 15:35,5.193,575,2680,charging
12/26/2023 15:35,5.197,584,3300,charging
12/26/2023 15:35,5.189,599,3120,charging
12/26/2023 15:35,5.193,541,2660,charging
12/26/2023 15:35,5.185,731,3680,charging
12/26/2023 15:35,5.181,545,3040,charging
12/26/2023 15:35,5.197,521,2620,charging
12/26/2023 15:35,5.193,676,3080,charging
12/26/2023 15:35,5.193,637,3180,charging
12/26/2023 15:35,5.185,617,2920,charging
12/26/2023 15:35,5.197,539,3300,charging
12/26/2023 15:35,5.189,667,3440,charging
12/26/2023 15:35,5.189,569,2780,charging
12/26/2023 15:35,5.197,583,3400,charging
12/26/2023 15:35,5.185,666,2820,charging
12/26/2023 15:35,5.197,499,2860,charging
12/26/2023 15:35,5.189,603,3120,charging
12/26/2023 15:35,5.181,539,2980,charging
12/26/2023 15:35,5.197,597,3120,charging
12/26/2023 15:35,5.193,764,3400,charging
12/26/2023 15:35,5.177,540,2820,charging
12/26/2023 15:35,5.197,649,3240,charging
12/26/2023 15:35,5.189,587,4000,charging
12/26/2023 15:35,5.197,539,2580,charging
12/26/2023 15:35,5.193,536,2580,charging
12/26/2023 15:35,5.197,504,2620,charging
12/26/2023 15:35,5.189,598,3180,charging
12/26/2023 15:35,5.193,744,2820,charging
12/26/2023 15:35,5.189,631,2780,charging
12/26/2023 15:35,5.197,556,3500,charging
12/26/2023 15:35,5.193,643,3380,charging
12/26/2023 15:35,5.185,690,3340,charging
12/26/2023 15:35,5.197,584,3040,charging
12/26/2023 15:35,5.181,541,2820,charging
12/26/2023 15:35,5.193,573,3540,charging
12/26/2023 15:35,5.193,676,4840,charging
12/26/2023 15:35,5.197,584,2560,charging
12/26/2023 15:35,5.197,533,3380,charging
12/26/2023 15:35,5.189,656,3680,charging
12/26/2023 15:35,5.181,539,2780,charging
12/26/2023 15:35,5.197,586,3440,charging
12/26/2023 15:35,5.189,541,2980,charging
12/26/2023 15:35,5.201,714,3240,charging
12/26/2023 15:35,5.185,547,2820,charging
12/26/2023 15:35,5.197,590,3140,charging
12/26/2023 15:35,5.189,536,2820,charging
